"","isocode","income","gdp_per_capita_usd","unemployment_rate","inflation_rate","health_expenditure_pct_gdp","health_expenditure_per_capita","population","gdp_total_usd","date","totalvaccinations","peoplevaccinated","peoplefullyvaccinated","totalboosters","dailyvaccinationsraw","dailyvaccinations","totalvaccinationsperhundred","peoplevaccinatedperhundred","peoplefullyvaccinatedperhundred","totalboostersperhundred","dailyvaccinationspermillion","dailypeoplevaccinated","dailypeoplevaccinatedperhundred"
"237","hnd","Lower middle income",3003.28996826399,8.774,9.08963911525025,8.28209972,251.04405212,10463872,31426041806.7985,2022,13846800.1081081,5975712.5862069,5263832.375,2686034.3125,10435,20008.9561643836,132.723243243243,57.2779310344828,50.4540625,25.7459375,1917.87671232877,4248.65479452055,0.0407287671232877
"238","hnd","Lower middle income",3231.65724461936,6.07,6.66325180347457,8.356764315,210.608688355,10644851,34400509852.0436,2023,16942341.3333333,6520962.90909091,5813245.45454545,4644687.25,10435,1090.77578475336,162.39,62.5036363636364,55.7209090909091,44.52,104.354260089686,672.681614349776,0.00641255605381165
"239","hkg","High income",50531.7385421945,2.949,2.09660511249089,10.0194025,3269.70385742,7536100,380812234827.832,2023,20760828.7549407,6915354.96837945,6798480.98418972,7046992.80237154,2442.40975609756,1740.48767123288,277.22233201581,92.3420158102767,90.7813833992095,94.0996442687747,232.405479452055,29.8986301369863,0.000265753424657534
"240","hkg","High income",48826.0527728276,4.318,1.88136707196853,10.0194025,3269.70385742,7346100,358681066274.469,2022,16830426.3269231,6531974.64285714,6162172.36263736,4136279.32142857,28685.5041322314,28520.8136986301,224.739615384615,87.2223901098901,82.2847252747253,55.2324725274725,3808.41369863014,5599.96712328767,0.0747972602739726
"241","hkg","High income",49770.5642374739,5.174,1.56875834445922,10.0194025,3269.70385742,7413100,368954169748.818,2021,5264914.86451613,2828815.94516129,2425583.29967427,41972.3187250996,32273,31666.2147435897,70.3032580645161,37.7735806451613,32.3891530944625,0.559880478087649,4228.43269230769,15601.641025641,0.208339743589744
"242","hun","High income",18755.1023464312,4.045,5.11096534382855,7.38329268,1381.62109375,9709891,182109999477.691,2021,4094245.23076923,4060747.06296296,3347477.39259259,1544136.54117647,65168.5354330709,41524.2575342466,41.0767832167832,40.7408148148148,33.5845555555556,15.4917647058824,4165.99452054795,17680.6397694524,0.177371757925072
"243","hun","High income",18353.298364905,3.609,14.6081439492433,6.68981791,1224.43383789,9644377,177006128624.627,2022,16142624.5263158,6385962.04385965,6156986.33333333,3943926.8245614,10435,4560.29881656805,161.956315789474,64.0688596491228,61.7716666666667,39.5683333333333,457.313609467456,450.648199445983,0.00451246537396121
"244","hun","High income",16131.9540355923,4.25,3.32674385766738,7.28760386,1172.83972168,9750149,157288955508.176,2020,1094,1755701.5,1541441.84210526,555673.615384615,10435,6202,0.01,45.032868852459,39.9728125,16.0124783861671,622,1084.48754280822,0.0271931506849315
"245","isl","High income",58049.6139606671,3.789,8.3087551155892,9.28593922,3568.8379287675,382003,28770206626.5564,2022,776585.052631579,304978.473684211,287193,235089.526315789,10435,1018.60227272727,208.252105263158,81.7842105263158,77.0164705882353,63.0431578947369,2731.53409090909,246.5,0.0660681818181818
"246","isl","High income",58049.6139606671,6.029,4.44423970189739,9.78697014,3568.8379287675,372520,25825287184.3818,2021,304775.352459016,167930.114754098,136144.885245902,89334.8918918919,5507.46808510638,1947.66575342466,81.7295901639344,45.032868852459,36.509262295082,23.9564864864865,5222.96438356164,776.002739726027,0.208106849315068
"247","isl","High income",58049.6139606671,5.478,2.84792401518665,9.67780685,3568.8379287675,366463,21629953194.0659,2020,4875,4875,1541441.84210526,555673.615384615,10435,63,1.31,1.31,39.9728125,16.0124783861671,169,40,0.011
"248","ind","Lower middle income",2239.61384367482,6.38,5.13140747176369,3.34680939,75.54971313,1414203896,32389335868.1661,2021,512113372.879412,361119445.941176,165073746.491961,555673.615384615,4193255.81458967,4081357.09428571,36.1360882352941,25.4818529411765,11.6481028938907,16.0124783861671,2879.94857142857,2402971.16,0.169565714285714
"249","ind","Lower middle income",2352.61392452078,4.822,6.69903414079852,3.3058846,79.51509857,1425423212,32389335868.1661,2022,1973763647.78249,1000057128.0226,875636242.649718,101783470.360704,2100319.35549133,2117057.64657534,139.274717514124,70.5670903954802,61.7875423728814,7.18211143695015,1493.8602739726,511259.331506849,0.0360438356164383
"250","ind","Lower middle income",2480.79208721621,4.172,5.64914318907925,3.344135165,71.046028135,1438069596,32389335868.1661,2023,2206240134.08908,1027392864.48851,951909501.078035,226936182.066282,16744.4110787172,16508.101369863,155.676925287356,72.4977586206897,67.1678034682081,16.0124783861671,11.5616438356164,671.2,2.73972602739726e-06
"251","idn","Upper middle income",4287.17313989405,3.827,1.56012990525673,3.70634937,158.89761353,276758053,32389335868.1661,2021,89238259.5880597,55520501.1223881,34332671.993921,555673.615384615,838248.049230769,764999.348441926,32.3912537313433,20.1524776119403,12.4618237082067,16.0124783861671,2776.71671388102,448384.745042493,0.162779036827195
"252","idn","Upper middle income",4730.74548910499,3.462,4.20946383402165,2.69394851,127.44384766,278830529,32389335868.1661,2022,385545122.191667,191952236.664634,150494514.075581,30571231.8583333,691835.166666667,475318.843835616,139.941583333333,69.6740243902439,54.6258139534884,11.0970833333333,1725.29863013699,124269.643835616,0.0450821917808219
"253","idn","Upper middle income",4876.31432703188,3.308,3.67013142377007,5.376546145,374.140945435,281190067,32389335868.1661,2023,447072826.75,203949926,174377614,68880517,10435,14380.9785932722,162.2775,74.0275,63.295,24.9975,51.9938837920489,2371.98470948012,0.000581039755351682
"254","irn","Upper middle income",4405.09291519791,9.085,17.5244052090562,5.34889174,237.82546997,89524246,394362621793.035,2022,143193277.743802,63145158.9186992,56252859.266129,23206303.9714286,231913.539473684,103641.821917808,161.708099173554,71.309837398374,63.5261290322581,26.2072380952381,1170.5397260274,15179.0054794521,0.017158904109589
"255","irn","Upper middle income",4334.79268631354,9.282,17.5244052090562,5.77013779,233.74671936,88455488,383436202446.695,2021,38486053.8703704,23828918.7358491,16275077.0612245,717331.363636364,423284.857142857,358866.411042945,43.4624074074074,26.9096226415094,18.380612244898,0.809090909090909,4052.70245398773,182771.699386503,0.206365030674847
"256","irn","Upper middle income",4465.63766994952,9.041,17.5244052090562,5.3751936,242.93636322,90608707,404625655204.619,2023,155334614.571429,65178387.8,58564816.2666667,28800390.5,10435,1962.38181818182,175.418571428571,73.6033333333333,66.1353333333333,32.525,22.2424242424242,247.760606060606,0.000190909090909091
"257","irq","Upper middle income",6504.12428393548,15.511,4.99476596381044,4.29332495,254.62432861,44070551,286640340965.517,2022,17733926.0869565,10353925.4565217,7213025.13043478,212226.903225806,16843,14744.0109589041,39.8547826086957,23.2697826086957,16.21,0.47741935483871,331.323287671233,7772.62191780822,0.0174794520547945
"258","irq","Upper middle income",5565.12644647176,15.447,4.35835351089586,5.3751936,242.93636322,45074049,250842782139.464,2023,19557364,11332925,7944775,275280,10435,399,43.95,25.47,17.85,0.62,9,0,0
"259","irq","Upper middle income",4868.49431080783,16.173,6.04186489058044,5.25095701,251.59538269,43071211,209691945713.103,2021,5892358.28571429,4295265.36363636,3358871.15384615,555673.615384615,9985,46480.8885245902,13.2428571428571,9.65242424242424,7.54769230769231,16.0124783861671,1044.59672131148,27864.9213114754,0.0625639344262295
"260","irl","High income",58049.6139606671,4.501,7.82945736434105,6.11978531,3568.8379287675,5165700,548570250341.987,2022,10898845.5414365,4089152.82044199,4031313.33701657,3019653.08287293,3450.71866295265,3723.04931506849,216.974116022099,81.4068784530387,80.2553867403315,60.1151657458564,741.175342465753,474.969863013699,0.00949041095890411
"261","irl","High income",58049.6139606671,4.288,6.29942487419125,9.10995388,3282.81738281,5307600,551394889339.778,2023,11129634.3835227,4110341.30681818,4064595.05397727,3195999.95156695,104.979472140762,100.328767123288,221.568806818182,81.8289488636364,80.9178693181818,63.6259259259259,19.958904109589,10.3178082191781,7.67123287671233e-05
"262","irl","High income",58049.6139606671,6.364,2.34034113447044,6.59614468,3568.8379287675,5033164,531306516907.984,2021,6560617.52,3421732.09777778,3037689.72444444,696770.1875,32741.1659192825,32471.4711111111,130.608977777778,68.1197333333333,60.4743111111111,13.8709375,6464.44,9731.10666666667,0.193742222222222
"263","imn","High income",58049.6139606671,5.602,3.78989858162972,9.10995388,3282.81738281,84106,7931193222.06405,2021,88574.2740384615,50601.5025380711,36105.4170854271,42211.4285714286,603.541666666667,504.776162790698,104.779230769231,59.8594416243655,42.7109045226131,49.9328571428571,5971.28488372093,194.382352941176,0.229920588235294
"264","isr","High income",54930.7261602593,3.695,4.39359665912654,7.34161806,3568.8379287675,9557500,525000415276.678,2022,18171629.6197183,6712270.6084507,6138321.8056338,5321037.2056338,5175.07536231884,5183.64383561644,192.31276056338,71.0367323943662,64.9626197183099,56.313014084507,548.575342465753,460.282191780822,0.00487397260273972
"265","isr","High income",52642.4267486308,3.596,4.22535211267609,5.21208596,1785.16796875,9756600,513611100815.691,2023,18640284.1061947,6722776.90265487,6159224.79646018,5758282.40707965,370.368932038835,353.120967741935,197.272300884956,71.147610619469,65.1845132743363,60.9406194690266,37.3225806451613,7.61290322580645,0
"266","isr","High income",52255.6159050999,4.812,1.51020047690539,7.67129993,3568.8379287675,9371400,489708278893.053,2021,11435524.4876712,5371327.84383562,4717514.20273973,2671408.10326087,43271.5945205479,44241.197260274,121.023671232877,56.8454520547945,49.9261369863014,28.2713586956522,4682.13150684931,16408.1479452055,0.173646575342466
"267","isr","High income",44679.7715799755,4.169,-0.61441235846577,7.70120192,3568.8379287675,9215100,411728563086.632,2020,340519.384615385,340514.923076923,4.46153846153846,555673.615384615,82687.0833333333,52570.0833333333,3.60384615384615,3.60384615384615,0,16.0124783861671,5563.58333333333,52570.0833333333,0.556416666666667
"268","ita","High income",39003.3160954123,7.627,5.62219442195901,8.51808929,3228.43505859,58993475,32389335868.1661,2023,144554642.686469,50935257.0792079,47945610.9867987,47684783.6732673,1950.97212543554,1879.271875,244.852112211221,86.2775247524752,81.2093729372937,80.7703300330033,31.853125,25.165625,0
"269","ita","High income",36852.5425414951,9.497,1.87378325762481,9.34389782,3399.85766602,59133173,32389335868.1661,2021,50354711.8575342,27723093.7917808,22129096.7375691,5082433.3,305094.753424658,301072.04109589,85.2926849315069,46.9585479452055,37.4833149171271,8.60881818181818,5099.68493150685,132441.887671233,0.224328767123288
"270","ita","High income",32091.4866621366,9.164,-0.13770757391651,9.62485981,3062.09838867,59438851,32389335868.1661,2020,16207.6,16207.6,1541441.84210526,555673.615384615,8369,3418.75,0.026,0.026,39.9728125,16.0124783861671,57.75,3418.75,0.00575
"271","ita","High income",35635.7442204098,8.069,8.20128991161718,9.02753067,3134.68066406,59013667,32389335868.1661,2022,137312152.99726,50739678.2,47587788.4712329,40524720.0876712,89446.7835616438,93443.8547945206,232.584767123288,85.944904109589,80.6059452054795,68.6420273972603,1582.77260273973,7063.81369863014,0.0119205479452055
"272","jam","Upper middle income",5165.33780988607,5.188,5.86278242801063,7.18521214,371.14056396,2837682,14657586127.0331,2021,801060.785714286,508317.714285714,357931.913461538,4082,5898.0303030303,4073.17845117845,28.3324107142857,17.9782142857143,12.6595192307692,0.1475,1440.65993265993,2417.13131313131,0.0854781144781145
"273","jam","Upper middle income",6022.15341099999,4.083,10.3495688391272,7.77706337,468.34671021,2839144,17097760723.9201,2022,1402980.27071823,789877.37368421,680037.910994764,34558.4072164948,1497.9406779661,833.449315068493,49.6211602209945,27.9367368421053,24.0519371727749,1.22226804123711,294.772602739726,363.871232876712,0.0128575342465753
"274","jam","Upper middle income",6839.72503886968,4.4,6.47413734662063,6.868320705,478.728759765,2839786,19423355409.2316,2023,1522489.125,855152.28125,755592.78125,45947.46875,10435,78.7101449275362,53.8484375,30.2453125,26.72375,1.6271875,27.8623188405797,59.018115942029,0.0019927536231884
"275","jpn","High income",34017.2718075024,2.6,2.49770278172255,11.42183685,3568.8379287675,125124989,32389335868.1661,2022,288479722.408219,103412167.186301,101915326.945205,83152228.2767123,469024.065753425,467911.104109589,232.735534246575,83.4294246575342,82.2220821917808,67.0841095890411,3774.94520547945,9173.29589041096,0.00738082191780821
"276","jpn","High income",40058.5373276179,2.828,-0.233352779398264,11.18996906,3568.8379287675,125681593,32389335868.1661,2021,99416651.9534884,53850130.1461794,47745147.9651568,408567.677419355,692535.010309278,636808.416403785,80.2061129568106,43.4446511627907,38.5190243902439,0.330645161290323,5137.55205047319,319279.350157729,0.257564668769716
"277","jpn","High income",33766.5268253808,2.6,3.26813365933163,10.0194025,3269.70385742,124516650,32389335868.1661,2023,381273091.19685,104664205.141732,103311789.299213,173297096.755906,83326.5826771654,87308.8267716535,307.597874015748,84.4395275590551,83.348188976378,139.81031496063,704.370078740158,1185.56692913386,0.000881889763779528
"278","jor","Lower middle income",4183.49998326866,5.6365,1.34609377243118,7.20182657,301.28631592,11066356,46296100140.8451,2021,5787550.52631579,3195615.55555556,2664049.78494624,555673.615384615,29382.0137931034,23475.6487252125,51.2813157894737,28.315291005291,23.6055376344086,16.0124783861671,2080.13597733711,12297.3626062323,0.108940509915014
"279","jor","Lower middle income",4332.25159897931,18.2,4.22915568897117,6.82820034,295.13876343,11256263,48764963380.2817,2022,9736351.69565217,4724118.73913043,4421538.54545455,657155.625,16423,7619.95708154506,86.2704347826087,41.8578260869565,39.1772727272727,5.823125,675.266094420601,2093.27467811159,0.0185965665236052
"280","kaz","Upper middle income",12918.8661346014,4.821,14.7249900200331,7.50389433,465.57043457,20330104,262641892078.524,2023,38355605,10858101,10629063,555673.615384615,10435,41222,197.73,55.98,54.79,16.0124783861671,2125,210,0.001
"281","kaz","Upper middle income",9983.60103576902,5.546,8.04147134028396,3.92458963,391.81536865,19743603,197112255360.612,2021,10583136.1399177,5821089.42386831,4801565.77593361,555673.615384615,68829.5919282511,52217.0778443114,54.5576543209877,30.0088888888889,24.7526970954357,16.0124783861671,2691.90718562874,26835.7305389222,0.138344311377246
"282","kaz","Upper middle income",11255.3396437881,4.86,15.0278644440851,3.74026752,420.97982788,20034609,225496328925.494,2022,18772719.4074074,9744081.12195122,9438553.44497608,2384794.94444444,66139.62,43420.8301369863,96.7762962962963,50.2324390243902,48.6571770334928,12.2938888888889,2238.36438356164,5190.63561643836,0.0267753424657534
"283","ken","Lower middle income",2061.35622089594,5.693,6.10793603659176,4.56525421,94.1061554,53219166,109703658904.994,2021,3256500.2970297,2074021.234375,1210495.24712644,5280,36348.2875816993,32392.1688741722,6.02747524752475,3.8390625,2.24045977011494,0.01,599.509933774834,19961.9635761589,0.0369834437086093
"284","ken","Lower middle income",1952.30457929636,5.567,7.67139634029402,4.2881484,79.713478085,55339003,108038588970.595,2023,23388350.5,14338714.25,10958527.75,1864041.75,10435,6807.32608695652,43.2925,26.54,20.2825,3.45,125.913043478261,2761.70652173913,0.00525
"285","ken","Lower middle income",2109.56288513137,5.707,7.65986268272224,4.32603645,90.43982697,54252461,114448978152.637,2022,15466983.4,9283305.69767442,7023960.50617284,356232.607142857,99151.7321428571,36481.5178082192,28.6281176470588,17.183023255814,13.0004938271605,0.659642857142857,675.235616438356,22468.7808219178,0.0416602739726027
